"var"	"tipo"	"nulo"	"llave"	"valor"
"CODIGO"	"D"	NA	"12611"	"SERVICIOS DE ABOGADOS, NOTARIOS, SERVICIOS FUNERARIOS, DE REPROGRAFÍA, MECANOGRAFÍA, ETC"
"CODIGO"	"D"	NA	"12612"	"TASAS POR EMISIÓN DE DOCUMENTOS OFICIALES Y COSTAS JUDICIALES"
"CODIGO"	"D"	NA	"12711"	"DINERO DE BOLSILLO A MENORES RESIDENTES EN EL HOGAR"
"CODIGO"	"D"	NA	"12811"	"REMESAS A MIEMBROS DEL HOGAR NO RESIDENTES EN LA VIVIENDA"
"GASTO"	"N"	NA	NA	""
"PORCEN"	"N"	NA	NA	""
"CANTIDAD"	"N"	NA	NA	""
"GASTOMON"	"D"	NA	0	""
"GASTNOM1"	"D"	NA	0	""
"GASTNOM2"	"D"	NA	0	""
"GASTNOM3"	"D"	NA	0	""
"GASTNOM4"	"D"	NA	0	""
"GASTNOM5"	"D"	NA	0	""
"FACTOR"	"D"	NA	0	""
